timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty
2025-02-03 09:30:10.689412,LT,EQ,3331.15,633369,3331.15,3332.05,0,21,30
2025-02-03 09:32:39.120760,LT,EQ,3320.7,776022,3320.7,3322.05,0,26,9
2025-02-03 09:32:46.760634,LT,EQ,3322.25,778990,3321.75,3322.25,0,2,1
2025-02-03 09:33:00.834562,LT,EQ,3319.05,784001,3318.0,3319.0,0,416,7
2025-02-03 09:33:12.064897,LT,EQ,3313.6,799606,3313.15,3313.6,0,10,34
2025-02-03 09:33:26.671944,LT,EQ,3316.1,807291,3316.1,3317.0,0,8,45
2025-02-03 09:33:34.629581,LT,EQ,3317.1,809153,3316.15,3317.05,0,22,49
2025-02-03 09:33:42.235199,LT,EQ,3315.95,811126,3315.0,3315.95,0,163,19
2025-02-03 09:33:50.053170,LT,EQ,3315.0,815175,3314.0,3314.8,0,106,10
2025-02-03 09:33:58.410243,LT,EQ,3310.0,825829,3310.0,3310.25,0,3645,312
2025-02-03 09:34:10.165932,LT,EQ,3307.0,842693,3306.2,3307.0,0,13,110
2025-02-03 09:34:23.396900,LT,EQ,3305.0,849677,3305.0,3305.75,0,3,66
2025-02-03 09:34:31.376002,LT,EQ,3307.8,853388,3307.5,3309.1,0,14,10
2025-02-03 09:34:39.313070,LT,EQ,3312.45,859359,3312.45,3312.95,0,2,5
2025-02-03 09:34:46.643980,LT,EQ,3310.05,864664,3310.05,3311.15,0,4,7
2025-02-03 09:34:56.761241,LT,EQ,3306.55,881923,3305.7,3306.85,0,27,28
2025-02-03 09:35:14.317654,LT,EQ,3304.1,890487,3304.05,3305.4,0,25,9
2025-02-03 09:35:33.040461,LT,EQ,3303.05,896677,3303.0,3303.05,0,297,90
2025-02-03 09:35:45.178057,LT,EQ,3302.0,903132,3301.75,3302.0,0,6,67
2025-02-03 09:35:56.601437,LT,EQ,3303.25,906392,3303.3,3304.35,0,2,44
2025-02-03 09:36:04.828673,LT,EQ,3302.75,908340,3302.2,3302.75,0,2,10
2025-02-03 09:36:12.911593,LT,EQ,3302.1,915678,3302.05,3302.1,0,18,122
2025-02-03 09:36:21.623829,LT,EQ,3304.75,917025,3303.9,3304.75,0,21,9
2025-02-03 09:36:29.355470,LT,EQ,3305.15,918190,3305.1,3305.85,0,1,18
2025-02-03 09:36:39.787252,LT,EQ,3302.45,922203,3301.35,3302.55,0,41,44
2025-02-03 09:36:52.072659,LT,EQ,3300.9,932686,3300.6,3300.9,0,2,94
2025-02-03 09:37:00.878188,LT,EQ,3298.75,944938,3298.05,3298.6,0,4,30
2025-02-03 09:37:09.855335,LT,EQ,3298.15,948945,3297.75,3298.2,0,1,123
2025-02-03 09:37:17.208727,LT,EQ,3298.1,950699,3297.75,3298.1,0,10,29
2025-02-03 09:37:25.181401,LT,EQ,3298.6,952051,3297.25,3298.6,0,7,33
2025-02-03 09:37:32.996811,LT,EQ,3298.0,953539,3297.05,3298.0,0,6,107
2025-02-03 09:37:42.014472,LT,EQ,3297.4,955633,3297.05,3297.4,0,70,84
2025-02-03 09:37:51.325264,LT,EQ,3298.0,956823,3297.7,3297.95,0,70,14
2025-02-03 09:38:02.250337,LT,EQ,3297.9,960032,3297.35,3297.9,0,117,20
