timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-03 12:02:22.495489,NTPC27FEB25C305,OPTSTK,11.0,1441500,11.0,11.1,549000,6000,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:02:29.160118,NTPC27FEB25C305,OPTSTK,11.0,1441500,11.0,11.1,549000,6000,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:02:35.537620,NTPC27FEB25C305,OPTSTK,11.0,1441500,11.0,11.1,549000,6000,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:02:41.835332,NTPC27FEB25C305,OPTSTK,11.0,1444500,10.9,11.0,549000,4500,4500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:02:48.310071,NTPC27FEB25C305,OPTSTK,11.0,1444500,10.9,11.0,549000,4500,4500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:02:54.442539,NTPC27FEB25C305,OPTSTK,11.0,1444500,10.9,11.0,549000,4500,4500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:01.072712,NTPC27FEB25C305,OPTSTK,11.0,1444500,10.9,11.0,549000,4500,4500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:07.547840,NTPC27FEB25C305,OPTSTK,11.0,1444500,10.9,11.0,549000,4500,4500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:14.798111,NTPC27FEB25C305,OPTSTK,11.0,1446000,10.9,11.0,549000,1500,10500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:23.493666,NTPC27FEB25C305,OPTSTK,11.0,1446000,10.9,11.0,549000,1500,10500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:31.167340,NTPC27FEB25C305,OPTSTK,10.95,1446000,10.9,11.0,549000,1500,10500,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:37.577525,NTPC27FEB25C305,OPTSTK,10.95,1447500,10.95,11.05,549000,4500,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:44.256401,NTPC27FEB25C305,OPTSTK,10.95,1447500,10.95,11.05,549000,4500,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:50.940092,NTPC27FEB25C305,OPTSTK,10.95,1447500,10.95,11.05,549000,4500,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:03:57.496482,NTPC27FEB25C305,OPTSTK,10.95,1447500,10.95,11.05,549000,4500,3000,NTPC,305.0,CE,27-FEB-2025
2025-02-03 12:04:04.124672,NTPC27FEB25C305,OPTSTK,10.95,1449000,10.95,11.05,549000,4500,1500,NTPC,305.0,CE,27-FEB-2025
