timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-03 12:02:22.495489,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,13475,3850,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:02:29.160118,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,13475,3850,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:02:35.537620,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,13475,3850,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:02:41.835332,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,3850,9625,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:02:48.310071,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,3850,9625,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:02:54.442539,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,3850,9625,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:01.072712,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.7,5.8,361900,3850,9625,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:07.547840,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.65,5.7,361900,7700,5775,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:14.798111,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.65,5.7,361900,7700,5775,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:23.493666,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.65,5.7,361900,7700,5775,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:31.167340,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.6,5.65,361900,7700,1925,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:37.577525,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.6,5.65,361900,7700,1925,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:44.256401,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.6,5.65,361900,7700,1925,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:50.940092,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.6,5.75,361900,21175,19250,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:03:57.496482,ONGC27FEB25C247.5,OPTSTK,5.6,1104950,5.6,5.75,361900,21175,19250,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:04.124672,ONGC27FEB25C247.5,OPTSTK,5.75,1104950,5.6,5.75,358050,21175,19250,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:10.517507,ONGC27FEB25C247.5,OPTSTK,5.75,1104950,5.6,5.75,358050,21175,19250,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:17.082864,ONGC27FEB25C247.5,OPTSTK,5.75,1106875,5.6,5.75,358050,13475,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:23.491034,ONGC27FEB25C247.5,OPTSTK,5.75,1106875,5.6,5.75,358050,13475,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:30.613074,ONGC27FEB25C247.5,OPTSTK,5.6,1106875,5.6,5.75,359975,13475,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:39.374480,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,15400,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:47.358396,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,15400,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:04:53.723411,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,15400,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:05:00.218201,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,15400,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:05:06.863694,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,17325,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:05:13.487224,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,17325,13475,ONGC,247.5,CE,27-FEB-2025
2025-02-03 12:05:20.337355,ONGC27FEB25C247.5,OPTSTK,5.6,1108800,5.6,5.75,359975,17325,13475,ONGC,247.5,CE,27-FEB-2025
