timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,strike,option_type,expiry
2025-02-03 14:30:43.356458,WIPRO27FEB25C314,OPTSTK,9.5,2949000,9.4,9.45,1542000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:30:51.472723,WIPRO27FEB25C314,OPTSTK,9.5,2949000,9.4,9.45,1542000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:30:57.680651,WIPRO27FEB25C314,OPTSTK,9.4,2949000,9.4,9.45,1542000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:04.042521,WIPRO27FEB25C314,OPTSTK,9.4,2949000,9.4,9.45,1542000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:10.729649,WIPRO27FEB25C314,OPTSTK,9.4,2949000,9.4,9.45,1542000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:17.062359,WIPRO27FEB25C314,OPTSTK,9.4,2952000,9.35,9.5,1542000,24000,36000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:24.194290,WIPRO27FEB25C314,OPTSTK,9.35,2952000,9.35,9.5,1542000,24000,36000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:32.517022,WIPRO27FEB25C314,OPTSTK,9.35,2952000,9.35,9.5,1542000,24000,36000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:39.856788,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.35,9.45,1542000,9000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:46.142360,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.35,9.45,1542000,9000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:52.500672,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.35,9.45,1542000,9000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:31:58.981509,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.35,9.45,1542000,9000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:05.496655,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.35,9.45,1542000,9000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:12.111592,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.3,9.45,1542000,21000,24000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:18.524116,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.3,9.45,1542000,21000,24000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:24.670198,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.3,9.45,1542000,21000,24000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:30.936089,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.3,9.45,1542000,21000,24000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:37.285313,WIPRO27FEB25C314,OPTSTK,9.35,2955000,9.35,9.45,1542000,6000,15000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:45.733894,WIPRO27FEB25C314,OPTSTK,9.5,2955000,9.35,9.45,1542000,6000,15000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:32:53.251613,WIPRO27FEB25C314,OPTSTK,9.5,2955000,9.35,9.45,1542000,6000,15000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:00.105556,WIPRO27FEB25C314,OPTSTK,9.5,2955000,9.35,9.45,1542000,6000,15000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:06.589139,WIPRO27FEB25C314,OPTSTK,9.5,2955000,9.35,9.45,1542000,6000,15000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:12.868657,WIPRO27FEB25C314,OPTSTK,9.5,2961000,9.45,9.55,1542000,24000,9000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:19.183295,WIPRO27FEB25C314,OPTSTK,9.5,2961000,9.45,9.55,1542000,24000,9000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:25.400251,WIPRO27FEB25C314,OPTSTK,9.5,2961000,9.45,9.55,1542000,24000,9000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:31.572594,WIPRO27FEB25C314,OPTSTK,9.5,2961000,9.45,9.55,1542000,24000,9000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:37.858926,WIPRO27FEB25C314,OPTSTK,9.5,2967000,9.5,9.55,1542000,9000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:44.355900,WIPRO27FEB25C314,OPTSTK,9.5,2967000,9.5,9.55,1542000,9000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:33:50.615599,WIPRO27FEB25C314,OPTSTK,9.55,2967000,9.5,9.55,1542000,9000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:35:44.950271,WIPRO27FEB25C314,OPTSTK,9.5,3024000,9.4,9.45,1545000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:35:51.344482,WIPRO27FEB25C314,OPTSTK,9.4,3024000,9.4,9.45,1545000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:35:57.486583,WIPRO27FEB25C314,OPTSTK,9.4,3024000,9.4,9.45,1545000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:03.689463,WIPRO27FEB25C314,OPTSTK,9.4,3024000,9.4,9.45,1545000,3000,3000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:09.913375,WIPRO27FEB25C314,OPTSTK,9.4,3027000,9.35,9.45,1545000,3000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:16.317857,WIPRO27FEB25C314,OPTSTK,9.35,3027000,9.35,9.45,1545000,3000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:22.586297,WIPRO27FEB25C314,OPTSTK,9.35,3027000,9.35,9.45,1545000,3000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:30.031925,WIPRO27FEB25C314,OPTSTK,9.3,3027000,9.35,9.45,1545000,3000,12000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:38.344827,WIPRO27FEB25C314,OPTSTK,9.3,3048000,9.3,9.4,1545000,12000,6000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:45.591613,WIPRO27FEB25C314,OPTSTK,9.3,3048000,9.3,9.4,1545000,12000,6000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:51.956318,WIPRO27FEB25C314,OPTSTK,9.35,3048000,9.3,9.4,1545000,12000,6000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:36:58.458265,WIPRO27FEB25C314,OPTSTK,9.35,3048000,9.3,9.4,1545000,12000,6000,WIPRO,314.0,CE,27-FEB-2025
2025-02-03 14:37:04.728030,WIPRO27FEB25C314,OPTSTK,9.35,3051000,9.3,9.4,1545000,6000,12000,WIPRO,314.0,CE,27-FEB-2025
