timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-03 09:30:10.689412,ONGC27FEB25F,FUTSTK,245.9,3182025,245.75,245.9,95320225,3850,5775,ONGC,27-FEB-2025
2025-02-03 09:32:39.120760,ONGC27FEB25F,FUTSTK,245.3,3543925,245.25,245.35,95668650,1925,11550,ONGC,27-FEB-2025
2025-02-03 09:32:46.760634,ONGC27FEB25F,FUTSTK,245.2,3651725,245.35,245.45,95668650,1925,9625,ONGC,27-FEB-2025
2025-02-03 09:33:00.834562,ONGC27FEB25F,FUTSTK,245.05,3651725,245.35,245.45,95668650,1925,9625,ONGC,27-FEB-2025
2025-02-03 09:33:12.064897,ONGC27FEB25F,FUTSTK,244.8,3697925,244.85,245.0,95668650,1925,13475,ONGC,27-FEB-2025
2025-02-03 09:33:26.671944,ONGC27FEB25F,FUTSTK,244.8,3697925,244.85,245.0,95668650,1925,13475,ONGC,27-FEB-2025
2025-02-03 09:33:34.629581,ONGC27FEB25F,FUTSTK,244.7,3697925,244.85,245.0,95668650,1925,13475,ONGC,27-FEB-2025
2025-02-03 09:33:42.235199,ONGC27FEB25F,FUTSTK,244.6,3721025,244.65,244.75,95830350,1925,11550,ONGC,27-FEB-2025
2025-02-03 09:33:50.053170,ONGC27FEB25F,FUTSTK,244.6,3721025,244.65,244.75,95830350,1925,11550,ONGC,27-FEB-2025
2025-02-03 09:33:58.410243,ONGC27FEB25F,FUTSTK,244.5,3721025,244.65,244.75,95830350,1925,11550,ONGC,27-FEB-2025
2025-02-03 09:34:10.165932,ONGC27FEB25F,FUTSTK,244.45,3761450,244.45,244.55,95830350,3850,3850,ONGC,27-FEB-2025
2025-02-03 09:34:23.396900,ONGC27FEB25F,FUTSTK,244.3,3761450,244.45,244.55,95830350,3850,3850,ONGC,27-FEB-2025
2025-02-03 09:34:31.376002,ONGC27FEB25F,FUTSTK,244.4,3823050,244.3,244.45,95830350,19250,11550,ONGC,27-FEB-2025
2025-02-03 09:34:39.313070,ONGC27FEB25F,FUTSTK,244.25,3823050,244.3,244.45,95830350,19250,11550,ONGC,27-FEB-2025
2025-02-03 09:34:46.643980,ONGC27FEB25F,FUTSTK,244.1,3823050,244.3,244.45,95830350,19250,11550,ONGC,27-FEB-2025
2025-02-03 09:34:56.761241,ONGC27FEB25F,FUTSTK,243.95,3873100,244.15,244.2,95830350,7700,1925,ONGC,27-FEB-2025
2025-02-03 09:35:14.317654,ONGC27FEB25F,FUTSTK,243.9,3873100,244.15,244.2,95830350,7700,1925,ONGC,27-FEB-2025
2025-02-03 09:35:33.040461,ONGC27FEB25F,FUTSTK,243.85,3986675,243.9,243.95,95830350,1925,1925,ONGC,27-FEB-2025
2025-02-03 09:35:45.178057,ONGC27FEB25F,FUTSTK,243.85,3986675,243.9,243.95,95830350,1925,1925,ONGC,27-FEB-2025
2025-02-03 09:35:56.601437,ONGC27FEB25F,FUTSTK,243.9,4048275,243.8,243.9,95830350,19250,7700,ONGC,27-FEB-2025
2025-02-03 09:36:04.828673,ONGC27FEB25F,FUTSTK,243.8,4048275,243.8,243.9,95830350,19250,7700,ONGC,27-FEB-2025
2025-02-03 09:36:12.911593,ONGC27FEB25F,FUTSTK,243.6,4048275,243.8,243.9,95830350,19250,7700,ONGC,27-FEB-2025
2025-02-03 09:36:21.623829,ONGC27FEB25F,FUTSTK,243.75,4159925,243.7,243.75,95830350,1925,1925,ONGC,27-FEB-2025
2025-02-03 09:36:29.355470,ONGC27FEB25F,FUTSTK,243.45,4159925,243.7,243.75,95830350,1925,1925,ONGC,27-FEB-2025
2025-02-03 09:36:39.787252,ONGC27FEB25F,FUTSTK,243.2,4308150,243.15,243.3,96067125,3850,7700,ONGC,27-FEB-2025
2025-02-03 09:36:52.072659,ONGC27FEB25F,FUTSTK,242.75,4404400,242.75,242.95,96067125,13475,9625,ONGC,27-FEB-2025
2025-02-03 09:37:00.878188,ONGC27FEB25F,FUTSTK,243.05,4456375,243.0,243.15,96067125,5775,9625,ONGC,27-FEB-2025
2025-02-03 09:37:09.855335,ONGC27FEB25F,FUTSTK,242.85,4529525,242.75,242.9,96067125,3850,3850,ONGC,27-FEB-2025
2025-02-03 09:37:17.208727,ONGC27FEB25F,FUTSTK,242.95,4562250,242.85,243.0,96067125,9625,1925,ONGC,27-FEB-2025
2025-02-03 09:37:25.181401,ONGC27FEB25F,FUTSTK,242.7,4593050,242.65,242.7,96067125,1925,1925,ONGC,27-FEB-2025
2025-02-03 09:37:32.996811,ONGC27FEB25F,FUTSTK,242.6,4612300,242.6,242.7,96067125,3850,3850,ONGC,27-FEB-2025
2025-02-03 09:37:42.014472,ONGC27FEB25F,FUTSTK,242.55,4683525,242.6,242.7,96067125,1925,11550,ONGC,27-FEB-2025
2025-02-03 09:37:51.325264,ONGC27FEB25F,FUTSTK,242.4,4698925,242.35,242.5,96067125,21175,3850,ONGC,27-FEB-2025
2025-02-03 09:38:02.250337,ONGC27FEB25F,FUTSTK,242.35,4737425,242.4,242.55,96067125,1925,11550,ONGC,27-FEB-2025
2025-02-03 09:38:12.645619,ONGC27FEB25F,FUTSTK,242.4,4752825,242.25,242.4,96067125,7700,9625,ONGC,27-FEB-2025
2025-02-03 09:38:22.172938,ONGC27FEB25F,FUTSTK,242.0,4833675,241.9,242.05,96067125,3850,5775,ONGC,27-FEB-2025
