timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,stock_name,expiry
2025-02-03 09:30:10.689412,SBILIFE27FEB25F,FUTSTK,1473.75,746625,1472.55,1473.75,8765625,375,750,SBILIFE,27-FEB-2025
2025-02-03 09:32:39.120760,SBILIFE27FEB25F,FUTSTK,1473.65,793125,1472.75,1473.65,8824125,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:32:46.760634,SBILIFE27FEB25F,FUTSTK,1471.35,794625,1470.4,1471.6,8824125,750,375,SBILIFE,27-FEB-2025
2025-02-03 09:33:00.834562,SBILIFE27FEB25F,FUTSTK,1471.35,794625,1471.4,1472.65,8824125,375,750,SBILIFE,27-FEB-2025
2025-02-03 09:33:12.064897,SBILIFE27FEB25F,FUTSTK,1470.2,798750,1468.85,1470.35,8824125,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:33:26.671944,SBILIFE27FEB25F,FUTSTK,1470.55,801375,1469.5,1471.05,8824125,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:33:34.629581,SBILIFE27FEB25F,FUTSTK,1470.55,801375,1469.5,1470.75,8824125,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:33:42.235199,SBILIFE27FEB25F,FUTSTK,1470.8,802875,1469.85,1470.9,8829000,375,3375,SBILIFE,27-FEB-2025
2025-02-03 09:33:50.053170,SBILIFE27FEB25F,FUTSTK,1471.05,807750,1469.4,1470.9,8829000,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:33:58.410243,SBILIFE27FEB25F,FUTSTK,1471.2,809250,1470.5,1471.35,8829000,750,375,SBILIFE,27-FEB-2025
2025-02-03 09:34:10.165932,SBILIFE27FEB25F,FUTSTK,1472.0,809625,1471.25,1472.25,8829000,750,1125,SBILIFE,27-FEB-2025
2025-02-03 09:34:23.396900,SBILIFE27FEB25F,FUTSTK,1473.65,811500,1472.9,1473.9,8829000,750,375,SBILIFE,27-FEB-2025
2025-02-03 09:34:31.376002,SBILIFE27FEB25F,FUTSTK,1472.8,813375,1471.75,1472.85,8829000,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:34:39.313070,SBILIFE27FEB25F,FUTSTK,1472.35,813750,1472.65,1473.5,8829000,375,375,SBILIFE,27-FEB-2025
2025-02-03 09:34:46.643980,SBILIFE27FEB25F,FUTSTK,1471.65,814500,1470.9,1472.1,8829000,750,375,SBILIFE,27-FEB-2025
2025-02-03 09:34:56.761241,SBILIFE27FEB25F,FUTSTK,1472.3,817500,1471.0,1472.25,8829000,375,750,SBILIFE,27-FEB-2025
2025-02-03 09:35:14.317654,SBILIFE27FEB25F,FUTSTK,1472.5,820125,1471.25,1472.6,8829000,375,375,SBILIFE,27-FEB-2025
